캐릭터,파티,무기,성유물 이름
qiqi,qiqi(10) / fischl(8) / beidou(7) / razor(7) / zhongli(7) / eula(6) / raiden(6) / bennett(5) / diluc(5) / gaming(5) / hutao(5) / mona(5) / sucrose(5) / xingqiu(5) / albedo(4) / ayaka(4) / ayato(4) / chongyun(4) / furina(4) / gorou(4) / kazuha(4) / klee(4) / ningguang(4) / rosaria(4) / venti(4) / xiangling(4) / xiao(4) / yaemiko(4) / aloy(3) / amber(3) / arlecchino(3) / charlotte(3) / chevreuse(3) / chiori(3) / collei(3) / cyno(3) / dori(3) / faruzan(3) / ganyu(3) / heizou(3) / itto(3) / jean(3) / kaeya(3) / keqing(3) / kokomi(3) / kukishinobu(3) / layla(3) / lisa(3) / nahida(3) / neuvillette(3) / nilou(3) / sara(3) / shenhe(3) / thoma(3) / tighnari(3) / wanderer(3) / wriothesley(3) / xianyun(3) / yelan(3) / yunjin(3) / alhaitham(2) / baizhu(2) / barbara(2) / candace(2) / chasca(2) / citlali(2) / clorinde(2) / dahlia(2) / dehya(2) / diona(2) / emilie(2) / escoffier(2) / flins(2) / freminet(2) / ineffa(2) / kaveh(2) / kinich(2) / kirara(2) / lanyan(2) / lauma(2) / lynette(2) / lyney(2) / mavuika(2) / mika(2) / mizuki(2) / mualani(2) / navia(2) / noelle(2) / ororon(2) / sayu(2) / sethos(2) / sigewinne(2) / skirk(2) / varesa(2) / xilonen(2) / xinyan(2) / yanfei(2) / yaoyao(2) / yoimiya(2) / tartaglia(1),blacktassel(3) / engulfinglightning(3) / favoniussword(3) / prototypearchaic(3) / sacrificialsword(3) / skywardblade(3) / skywardharp(3) / songofbrokenpines(3) / thecatch(3) / aquilafavonia(2) / prototyperancour(2) / serpentspine(2) / skywardatlas(2) / skywardpride(2) / staffofhoma(2) / thestringless(2) / thrillingtalesofdragonslayers(2) / alleyhunter(1) / amenomakageuchi(1) / aquasimulacra(1) / athousandfloatingdreams(1) / crescentpike(1) / deathmatch(1) / endoftheline(1) / fadingtwilight(1) / favoniuslance(1) / harangeppakufutsu(1) / hunterspath(1) / jadefallssplendor(1) / kagotsurubeisshin(1) / kingssquire(1) / lostprayertothesacredwinds(1) / peakpatrolsong(1) / sacrificialfragments(1) / summitshaper(1) / thealleyflash(1) / theflute(1) / thunderingpulse(1) / verdict(1) / wolfsgravestone(1),oceanhuedclam(6) / tenacityofthemillelith(5) / emblemofseveredfate(4) / noblesseoblige(4) / paleflame(4) / thunderingfury(4) / gladiatorsfinale(3) / viridescentvenerer(3) / instructor(2) / blizzardstrayer(1) / bloodstainedchivalry(1) / crimsonwitchofflames(1) / huskofopulentdreams(1) / maidenbeloved(1) / scrolloftheheroofcindercity(1)
raiden,raiden(10) / bennett(8) / kazuha(8) / nahida(8) / xingqiu(8) / chevreuse(7) / furina(7) / kokomi(7) / sara(7) / xiangling(7) / zhongli(7) / baizhu(6) / gaming(6) / jean(6) / lisa(6) / sucrose(6) / yelan(6) / alhaitham(5) / diona(5) / eula(5) / kukishinobu(5) / mona(5) / venti(5) / yaoyao(5) / amber(4) / ayato(4) / barbara(4) / beidou(4) / fischl(4) / keqing(4) / neuvillette(4) / sayu(4) / yaemiko(4) / yanfei(4) / albedo(3) / arlecchino(3) / ayaka(3) / candace(3) / chiori(3) / chongyun(3) / clorinde(3) / collei(3) / dehya(3) / diluc(3) / emilie(3) / freminet(3) / ganyu(3) / heizou(3) / ineffa(3) / itto(3) / kaveh(3) / kirara(3) / klee(3) / lanyan(3) / lauma(3) / layla(3) / lynette(3) / lyney(3) / mavuika(3) / mika(3) / navia(3) / nilou(3) / ororon(3) / razor(3) / rosaria(3) / sethos(3) / shenhe(3) / sigewinne(3) / tighnari(3) / varesa(3) / wanderer(3) / xianyun(3) / xiao(3) / xilonen(3) / yoimiya(3) / aloy(2) / charlotte(2) / chasca(2) / citlali(2) / cyno(2) / dahlia(2) / dori(2) / escoffier(2) / faruzan(2) / flins(2) / gorou(2) / hutao(2) / kaeya(2) / kinich(2) / mizuki(2) / mualani(2) / ningguang(2) / noelle(2) / qiqi(2) / skirk(2) / thoma(2) / wriothesley(2) / xinyan(2) / yunjin(2) / tartaglia(1),thecatch(5) / engulfinglightning(4) / favoniuslance(3) / staffofhoma(3) / thrillingtalesofdragonslayers(3) / athousandfloatingdreams(2) / elegyfortheend(2) / freedomsworn(2) / primordialjadecutter(2) / primordialjadewingedspear(2) / sacrificialsword(2) / skywardspine(2) / songofbrokenpines(2) / staffofthescarletsands(2) / aquilafavonia(1) / balladofthefjords(1) / calamityqueller(1) / deathmatch(1) / dragonsbane(1) / favoniussword(1) / hakushinring(1) / kagurasverity(1) / kitaincrossspear(1) / lithicspear(1) / mistsplitterreforged(1) / moonpiercer(1) / mouunsmoon(1) / prototypeamber(1) / sacrificialfragments(1) / serpentspine(1) / skywardharp(1) / splendoroftranquilwaters(1) / thealleyflash(1) / theblackspoon(1) / theflute(1) / wanderingevenstar(1) / wavebreakersfin(1) / xiphosmoonlight(1),emblemofseveredfate(4) / deepwoodmemories(3) / noblesseoblige(3) / tenacityofthemillelith(3) / viridescentvenerer(3) / flowerofparadiselost(2) / gildeddreams(2) / oceanhuedclam(2) / paleflame(2) / thunderingfury(2) / desertpavilionchronicle(1) / goldentroupe(1) / heartofdepth(1) / marechausseehunter(1) / scrolloftheheroofcindercity(1) / shimenawasreminiscence(1)
razor,razor(10) / fischl(8) / albedo(7) / rosaria(7) / xingqiu(7) / zhongli(7) / bennett(6) / diona(6) / baizhu(5) / chevreuse(5) / furina(5) / gaming(5) / kaeya(5) / kazuha(5) / keqing(5) / kokomi(5) / nahida(5) / qiqi(5) / venti(5) / ayaka(4) / barbara(4) / collei(4) / eula(4) / ineffa(4) / jean(4) / klee(4) / lisa(4) / mika(4) / mona(4) / raiden(4) / sayu(4) / sucrose(4) / xiangling(4) / xianyun(4) / yaemiko(4) / yelan(4) / yunjin(4) / aloy(3) / amber(3) / beidou(3) / candace(3) / dori(3) / ganyu(3) / heizou(3) / hutao(3) / itto(3) / kirara(3) / kukishinobu(3) / layla(3) / lynette(3) / ororon(3) / sara(3) / shenhe(3) / xiao(3) / yaoyao(3) / yoimiya(3) / alhaitham(2) / arlecchino(2) / ayato(2) / charlotte(2) / chasca(2) / chiori(2) / chongyun(2) / citlali(2) / clorinde(2) / cyno(2) / dahlia(2) / dehya(2) / diluc(2) / emilie(2) / escoffier(2) / faruzan(2) / flins(2) / freminet(2) / gorou(2) / kaveh(2) / kinich(2) / lanyan(2) / lauma(2) / lyney(2) / mavuika(2) / mizuki(2) / mualani(2) / navia(2) / neuvillette(2) / nilou(2) / ningguang(2) / noelle(2) / sethos(2) / sigewinne(2) / skirk(2) / thoma(2) / tighnari(2) / varesa(2) / wanderer(2) / wriothesley(2) / xilonen(2) / xinyan(2) / yanfei(2) / tartaglia(1),serpentspine(5) / athousandblazingsuns(4) / beaconofthereedsea(4) / songofbrokenpines(4) / aquilafavonia(3) / fracturedhalo(3) / splendoroftranquilwaters(3) / aquasimulacra(2) / balladofthefjords(2) / elegyfortheend(2) / favoniuscodex(2) / favoniuslance(2) / favoniussword(2) / mailedflower(2) / makhairaaquamarine(2) / prototypearchaic(2) / rainslasher(2) / redhornstonethresher(2) / sacrificialbow(2) / snowtombedstarsilver(2) / staffofhoma(2) / thealleyflash(2) / urakumisugiri(2) / akuoumaru(1) / bloodtaintedgreatsword(1) / cranesechoingcall(1) / dialoguesofthedesertsages(1) / fangofthemountainking(1) / favoniusgreatsword(1) / forestregalia(1) / lithicblade(1) / rust(1) / skywardpride(1) / theunforged(1) / thrillingtalesofdragonslayers(1) / wanderingevenstar(1) / wolfsgravestone(1),emblemofseveredfate(4) / gildeddreams(3) / gladiatorsfinale(3) / goldentroupe(3) / noblesseoblige(3) / paleflame(3) / songofdayspast(3) / echoesofanoffering(2) / silkenmoonsserenade(2) / tenacityofthemillelith(2) / thunderingfury(2) / viridescentvenerer(2) / archaicpetra(1) / flowerofparadiselost(1) / longnightsoath(1) / marechausseehunter(1) / oceanhuedclam(1) / shimenawasreminiscence(1) / thundersoother(1)
rosaria,rosaria(10) / ayaka(7) / ganyu(6) / kazuha(6) / xingqiu(6) / bennett(5) / eula(5) / kokomi(5) / zhongli(5) / amber(4) / ayato(4) / chongyun(4) / diona(4) / fischl(4) / gaming(4) / kaeya(4) / mona(4) / raiden(4) / shenhe(4) / venti(4) / xiangling(4) / yelan(4) / albedo(3) / barbara(3) / hutao(3) / itto(3) / jean(3) / razor(3) / sucrose(3) / chiori(2) / faruzan(2) / freminet(2) / gorou(2) / heizou(2) / keqing(2) / layla(2) / lynette(2) / lyney(2) / nahida(2) / navia(2) / neuvillette(2) / sara(2) / sayu(2) / tartaglia(2) / wanderer(2) / wriothesley(2) / xianyun(2) / xiao(2) / yaemiko(2) / yunjin(2) / alhaitham(1) / aloy(1) / arlecchino(1) / chasca(1) / chevreuse(1) / citlali(1) / collei(1) / cyno(1) / diluc(1) / dori(1) / emilie(1) / escoffier(1) / furina(1) / klee(1) / kukishinobu(1) / lanyan(1) / mavuika(1) / mika(1) / nilou(1) / qiqi(1) / sigewinne(1) / skirk(1) / thoma(1) / tighnari(1) / xilonen(1) / xinyan(1) / yanfei(1) / yoimiya(1),engulfinglightning(3) / primordialjadewingedspear(3) / thecatch(3) / blackcliffpole(2) / crescentpike(2) / deathmatch(2) / favoniuslance(2) / skywardspine(2) / staffofhoma(2) / vortexvanquisher(2) / wavebreakersfin(2) / absolution(1) / aquasimulacra(1) / athousandfloatingdreams(1) / balladofthefjords(1) / calamityqueller(1) / endoftheline(1) / fadingtwilight(1) / favoniuscodex(1) / fracturedhalo(1) / harangeppakufutsu(1) / hunterspath(1) / jadefallssplendor(1) / kagotsurubeisshin(1) / kingssquire(1) / lithicspear(1) / lostprayertothesacredwinds(1) / missivewindspear(1) / prototypeamber(1) / prototypearchaic(1) / prototyperancour(1) / staffofthescarletsands(1) / thrillingtalesofdragonslayers(1) / thunderingpulse(1) / verdict(1),noblesseoblige(6) / blizzardstrayer(5) / emblemofseveredfate(4) / lavawalker(2) / paleflame(2) / tenacityofthemillelith(2) / thunderingfury(2) / viridescentvenerer(2) / archaicpetra(1) / bloodstainedchivalry(1) / crimsonwitchofflames(1) / gildeddreams(1) / heartofdepth(1) / huskofopulentdreams(1) / maidenbeloved(1) / marechausseehunter(1) / oceanhuedclam(1) / retracingbolide(1) / scrolloftheheroofcindercity(1) / shimenawasreminiscence(1) / unfinishedreverie(1)
sara,sara(10) / raiden(7) / bennett(5) / kazuha(5) / clorinde(4) / beidou(3) / fischl(3) / keqing(3) / xiangling(3) / ayato(2) / chevreuse(2) / cyno(2) / flins(2) / gaming(2) / ineffa(2) / jean(2) / nahida(2) / ororon(2) / qiqi(2) / razor(2) / xingqiu(2) / yaemiko(2) / albedo(1) / alhaitham(1) / aloy(1) / amber(1) / arlecchino(1) / ayaka(1) / baizhu(1) / barbara(1) / candace(1) / charlotte(1) / chasca(1) / chiori(1) / chongyun(1) / citlali(1) / collei(1) / dahlia(1) / dehya(1) / diluc(1) / diona(1) / dori(1) / emilie(1) / escoffier(1) / eula(1) / faruzan(1) / freminet(1) / furina(1) / ganyu(1) / gorou(1) / heizou(1) / hutao(1) / itto(1) / kaeya(1) / kaveh(1) / kinich(1) / kirara(1) / klee(1) / kokomi(1) / kukishinobu(1) / lanyan(1) / lauma(1) / layla(1) / lisa(1) / lynette(1) / lyney(1) / mavuika(1) / mika(1) / mizuki(1) / mona(1) / mualani(1) / navia(1) / neuvillette(1) / nilou(1) / ningguang(1) / noelle(1) / rosaria(1) / sayu(1) / sethos(1) / shenhe(1) / sigewinne(1) / skirk(1) / sucrose(1) / tartaglia(1) / thoma(1) / tighnari(1) / varesa(1) / venti(1) / wanderer(1) / wriothesley(1) / xianyun(1) / xiao(1) / xilonen(1) / xinyan(1) / yanfei(1) / yaoyao(1) / yelan(1) / yoimiya(1) / yunjin(1) / zhongli(1),skywardharp(6) / elegyfortheend(5) / fadingtwilight(3) / mouunsmoon(3) / polarstar(3) / sacrificialbow(3) / alleyhunter(2) / amosbow(2) / aquasimulacra(2) / chainbreaker(2) / engulfinglightning(2) / favoniuswarbow(2) / hunterspath(2) / theviridescenthunt(2) / thunderingpulse(2) / absolution(1) / athousandfloatingdreams(1) / crimsonmoonssemblance(1) / dialoguesofthedesertsages(1) / favoniussword(1) / freedomsworn(1) / ironsting(1) / mistsplitterreforged(1) / peakpatrolsong(1) / prototypecrescent(1) / rust(1) / sacrificialsword(1) / serpentspine(1) / skywardblade(1) / skywardpride(1) / theblackspoon(1) / thecatch(1) / thestringless(1),noblesseoblige(6) / emblemofseveredfate(5) / thunderingfury(3) / shimenawasreminiscence(2) / fragmentofharmonicwhimsy(1) / gladiatorsfinale(1) / goldentroupe(1) / heartofdepth(1) / scrolloftheheroofcindercity(1) / tenacityofthemillelith(1) / viridescentvenerer(1)
sayu,sayu(10) / xiangling(10) / xiao(10) / xingqiu(8) / zhongli(7) / kazuha(6) / albedo(5) / barbara(5) / fischl(5) / hutao(5) / bennett(4) / chongyun(4) / kaeya(4) / keqing(4) / nahida(4) / raiden(4) / sucrose(4) / yaemiko(4) / ayaka(3) / beidou(3) / faruzan(3) / gaming(3) / jean(3) / kokomi(3) / kukishinobu(3) / lisa(3) / lynette(3) / shenhe(3) / yelan(3) / aloy(2) / arlecchino(2) / ayato(2) / baizhu(2) / chevreuse(2) / citlali(2) / clorinde(2) / collei(2) / diluc(2) / eula(2) / ganyu(2) / heizou(2) / itto(2) / kirara(2) / klee(2) / lanyan(2) / lyney(2) / mavuika(2) / mona(2) / ororon(2) / qiqi(2) / rosaria(2) / venti(2) / yoimiya(2) / yunjin(2) / alhaitham(1) / amber(1) / candace(1) / charlotte(1) / chasca(1) / chiori(1) / cyno(1) / dahlia(1) / dehya(1) / diona(1) / dori(1) / emilie(1) / escoffier(1) / flins(1) / freminet(1) / furina(1) / gorou(1) / ineffa(1) / kaveh(1) / kinich(1) / lauma(1) / layla(1) / mika(1) / mizuki(1) / mualani(1) / navia(1) / neuvillette(1) / nilou(1) / ningguang(1) / noelle(1) / razor(1) / sara(1) / sethos(1) / sigewinne(1) / skirk(1) / thoma(1) / tighnari(1) / varesa(1) / wanderer(1) / wriothesley(1) / xianyun(1) / xilonen(1) / xinyan(1) / yanfei(1) / yaoyao(1),favoniusgreatsword(6) / blacktassel(4) / katsuragikirinagamasa(4) / rainslasher(4) / sacrificialgreatsword(4) / serpentspine(4) / wolfsgravestone(4) / cinnabarspindle(3) / deathmatch(3) / engulfinglightning(3) / harbingerofdawn(3) / mailedflower(3) / makhairaaquamarine(3) / sacrificialsword(3) / staffofhoma(3) / thecatch(3) / primordialjadewingedspear(2) / skywardpride(2) / akuoumaru(1) / athousandblazingsuns(1) / bloodtaintedgreatsword(1) / crimsonmoonssemblance(1) / elegyfortheend(1) / forestregalia(1) / keyofkhajnisut(1) / luxurioussealord(1) / splendoroftranquilwaters(1),viridescentvenerer(10) / noblesseoblige(6) / emblemofseveredfate(5) / tenacityofthemillelith(4) / archaicpetra(3) / blizzardstrayer(3) / crimsonwitchofflames(3) / oceanhuedclam(3) / gladiatorsfinale(2) / deepwoodmemories(1) / fragmentofharmonicwhimsy(1) / gildeddreams(1) / goldentroupe(1) / lavawalker(1) / maidenbeloved(1) / scrolloftheheroofcindercity(1)
sethos,sethos(10) / fischl(9) / nahida(9) / furina(7) / kazuha(7) / wanderer(7) / raiden(6) / baizhu(5) / xingqiu(5) / clorinde(4) / gaming(4) / kirara(4) / thoma(4) / yaoyao(4) / barbara(3) / bennett(3) / chevreuse(3) / collei(3) / cyno(3) / dori(3) / kukishinobu(3) / sucrose(3) / yaemiko(3) / yelan(3) / zhongli(3) / albedo(2) / alhaitham(2) / beidou(2) / diona(2) / ineffa(2) / kokomi(2) / layla(2) / lynette(2) / sara(2) / venti(2) / xiangling(2) / xilonen(2) / xinyan(2) / aloy(1) / amber(1) / arlecchino(1) / ayaka(1) / ayato(1) / candace(1) / charlotte(1) / chasca(1) / chiori(1) / chongyun(1) / citlali(1) / dahlia(1) / dehya(1) / dendrotraveler(1) / diluc(1) / emilie(1) / escoffier(1) / eula(1) / faruzan(1) / flins(1) / freminet(1) / ganyu(1) / gorou(1) / heizou(1) / hutao(1) / itto(1) / jean(1) / kaeya(1) / kaveh(1) / keqing(1) / kinich(1) / klee(1) / lanyan(1) / lauma(1) / lisa(1) / lyney(1) / mavuika(1) / mika(1) / mizuki(1) / mona(1) / mualani(1) / navia(1) / neuvillette(1) / nilou(1) / ningguang(1) / noelle(1) / ororon(1) / qiqi(1) / razor(1) / rosaria(1) / sayu(1) / shenhe(1) / sigewinne(1) / skirk(1) / tighnari(1) / varesa(1) / wriothesley(1) / xianyun(1) / xiao(1) / yanfei(1) / yoimiya(1) / yunjin(1),thestringless(3) / aquasimulacra(2) / cloudforged(2) / elegyfortheend(2) / freedomsworn(2) / hunterspath(2) / slingshot(2) / amosbow(1) / astralvulturescrimsonplumage(1) / athousandblazingsuns(1) / athousandfloatingdreams(1) / dialoguesofthedesertsages(1) / favoniuslance(1) / favoniuswarbow(1) / fleuvecendreferryman(1) / ibispiercer(1) / ironsting(1) / keyofkhajnisut(1) / peakpatrolsong(1) / polarstar(1) / sacrificialbow(1) / sapwoodblade(1) / skywardharp(1) / solarpearl(1) / splendoroftranquilwaters(1) / thrillingtalesofdragonslayers(1) / thunderingpulse(1),gildeddreams(5) / thunderingfury(4) / viridescentvenerer(3) / wandererstroupe(3) / deepwoodmemories(2) / emblemofseveredfate(2) / flowerofparadiselost(2) / tenacityofthemillelith(2) / echoesofanoffering(1) / gladiatorsfinale(1) / goldentroupe(1) / noblesseoblige(1) / scrolloftheheroofcindercity(1) / shimenawasreminiscence(1) / unfinishedreverie(1)
shenhe,ayaka(10) / shenhe(10) / ganyu(9) / kazuha(9) / bennett(8) / kokomi(8) / eula(7) / raiden(7) / sucrose(7) / venti(7) / xiangling(7) / amber(6) / barbara(6) / chongyun(6) / diona(6) / gaming(6) / mona(6) / zhongli(6) / jean(5) / wriothesley(5) / chasca(4) / escoffier(4) / furina(4) / heizou(4) / hutao(4) / kaeya(4) / keqing(4) / kukishinobu(4) / layla(4) / rosaria(4) / sayu(4) / xingqiu(4) / yelan(4) / yunjin(4) / albedo(3) / aloy(3) / ayato(3) / charlotte(3) / citlali(3) / diluc(3) / emilie(3) / fischl(3) / freminet(3) / ineffa(3) / klee(3) / mavuika(3) / mika(3) / nahida(3) / sigewinne(3) / skirk(3) / thoma(3) / xianyun(3) / xiao(3) / xilonen(3) / yoimiya(3) / alhaitham(2) / arlecchino(2) / baizhu(2) / beidou(2) / candace(2) / chevreuse(2) / chiori(2) / clorinde(2) / collei(2) / cyno(2) / dahlia(2) / dehya(2) / dori(2) / faruzan(2) / flins(2) / gorou(2) / itto(2) / kaveh(2) / kinich(2) / kirara(2) / lanyan(2) / lauma(2) / lisa(2) / lynette(2) / lyney(2) / mizuki(2) / mualani(2) / navia(2) / neuvillette(2) / nilou(2) / ningguang(2) / noelle(2) / ororon(2) / qiqi(2) / razor(2) / sara(2) / sethos(2) / tighnari(2) / varesa(2) / wanderer(2) / xinyan(2) / yaemiko(2) / yanfei(2) / yaoyao(2),calamityqueller(7) / engulfinglightning(7) / favoniuslance(5) / thecatch(5) / favoniussword(4) / freedomsworn(4) / mistsplitterreforged(4) / staffofhoma(4) / amenomakageuchi(3) / elegyfortheend(3) / missivewindspear(3) / prototypeamber(3) / skywardspine(3) / songofbrokenpines(3) / thrillingtalesofdragonslayers(3) / blacktassel(2) / everlastingmoonglow(2) / hamayumi(2) / ironsting(2) / lithicspear(2) / mappamare(2) / primordialjadewingedspear(2) / rust(2) / sacrificialbow(2) / sacrificialfragments(2) / serpentspine(2) / skywardblade(2) / staffofthescarletsands(2) / vortexvanquisher(2) / amosbow(1) / azurelight(1) / cashflowsupervision(1) / deathmatch(1) / favoniuscodex(1) / favoniusgreatsword(1) / favoniuswarbow(1) / finaleofthedeep(1) / splendoroftranquilwaters(1) / wavebreakersfin(1),noblesseoblige(6) / viridescentvenerer(6) / blizzardstrayer(5) / tenacityofthemillelith(4) / emblemofseveredfate(3) / paleflame(3) / scrolloftheheroofcindercity(3) / oceanhuedclam(2) / finaleofthedeepgalleries(1) / gladiatorsfinale(1) / goldentroupe(1) / instructor(1) / marechausseehunter(1) / shimenawasreminiscence(1) / unfinishedreverie(1)
sigewinne,sigewinne(10) / furina(9) / nilou(9) / kazuha(8) / yelan(8) / nahida(7) / raiden(7) / alhaitham(6) / neuvillette(6) / ayaka(5) / ayato(5) / chiori(5) / fischl(5) / heizou(5) / kokomi(5) / lynette(5) / sucrose(5) / xingqiu(5) / yaemiko(5) / zhongli(5) / albedo(4) / beidou(4) / bennett(4) / clorinde(4) / collei(4) / gaming(4) / keqing(4) / klee(4) / navia(4) / thoma(4) / venti(4) / wriothesley(4) / xiangling(4) / yanfei(4) / yoimiya(4) / arlecchino(3) / baizhu(3) / barbara(3) / candace(3) / dehya(3) / escoffier(3) / faruzan(3) / ganyu(3) / ineffa(3) / jean(3) / kirara(3) / kukishinobu(3) / lauma(3) / layla(3) / mona(3) / mualani(3) / sara(3) / sayu(3) / shenhe(3) / skirk(3) / varesa(3) / xianyun(3) / xiao(3) / xilonen(3) / yunjin(3) / aloy(2) / amber(2) / charlotte(2) / chasca(2) / chevreuse(2) / chongyun(2) / citlali(2) / cyno(2) / dahlia(2) / diluc(2) / diona(2) / dori(2) / emilie(2) / eula(2) / flins(2) / freminet(2) / gorou(2) / hutao(2) / itto(2) / kaeya(2) / kaveh(2) / kinich(2) / lanyan(2) / lisa(2) / lyney(2) / mavuika(2) / mika(2) / mizuki(2) / ningguang(2) / noelle(2) / ororon(2) / qiqi(2) / razor(2) / rosaria(2) / sethos(2) / tighnari(2) / wanderer(2) / xinyan(2) / yaoyao(2) / geotraveler(1) / tartaglia(1),elegyfortheend(5) / favoniuswarbow(5) / recurvebow(5) / aquasimulacra(4) / athousandfloatingdreams(2) / keyofkhajnisut(2) / sacrificialbow(2) / splendoroftranquilwaters(2) / favoniussword(1) / hakushinring(1) / lightoffoliarincision(1) / peakpatrolsong(1) / primordialjadecutter(1) / skywardatlas(1) / staffofhoma(1) / thestringless(1) / thrillingtalesofdragonslayers(1) / tomeoftheeternalflow(1) / urakumisugiri(1) / verdict(1),tenacityofthemillelith(6) / oceanhuedclam(4) / songofdayspast(4) / viridescentvenerer(4) / vourukashasglow(4) / emblemofseveredfate(3) / goldentroupe(3) / noblesseoblige(2) / deepwoodmemories(1) / fragmentofharmonicwhimsy(1) / gildeddreams(1) / marechausseehunter(1) / nighttimewhispersintheechoingwoods(1) / scrolloftheheroofcindercity(1) / theexile(1)
skirk,skirk(10) / furina(8) / citlali(7) / escoffier(7) / shenhe(7) / yelan(7) / charlotte(6) / dahlia(5) / xingqiu(5) / bennett(4) / gaming(4) / mika(4) / mona(4) / arlecchino(3) / candace(3) / ganyu(3) / kokomi(3) / mavuika(3) / rosaria(3) / ayaka(2) / chevreuse(2) / chongyun(2) / cyno(2) / diona(2) / emilie(2) / freminet(2) / itto(2) / kaeya(2) / kinich(2) / layla(2) / mualani(2) / nahida(2) / neuvillette(2) / qiqi(2) / raiden(2) / sigewinne(2) / wriothesley(2) / xiangling(2) / xilonen(2) / zhongli(2) / albedo(1) / alhaitham(1) / aloy(1) / amber(1) / ayato(1) / baizhu(1) / barbara(1) / beidou(1) / chasca(1) / chiori(1) / clorinde(1) / collei(1) / dehya(1) / diluc(1) / dori(1) / eula(1) / faruzan(1) / fischl(1) / flins(1) / gorou(1) / heizou(1) / hutao(1) / ineffa(1) / jean(1) / kaveh(1) / kazuha(1) / keqing(1) / kirara(1) / klee(1) / kukishinobu(1) / lanyan(1) / lauma(1) / lisa(1) / lynette(1) / lyney(1) / mizuki(1) / navia(1) / nilou(1) / ningguang(1) / noelle(1) / ororon(1) / razor(1) / sara(1) / sayu(1) / sethos(1) / sucrose(1) / thoma(1) / tighnari(1) / varesa(1) / venti(1) / wanderer(1) / xianyun(1) / xiao(1) / xinyan(1) / yaemiko(1) / yanfei(1) / yaoyao(1) / yoimiya(1) / yunjin(1),azurelight(6) / calamityofeshu(6) / finaleofthedeep(6) / harangeppakufutsu(4) / mistsplitterreforged(4) / primordialjadecutter(3) / theblackspoon(3) / calamityqueller(2) / favoniuslance(2) / favoniussword(2) / summitshaper(2) / thecatch(2) / thrillingtalesofdragonslayers(2) / absolution(1) / aquasimulacra(1) / aquilafavonia(1) / favoniuscodex(1) / favoniuswarbow(1) / festeringdesire(1) / fleuvecendreferryman(1) / freedomsworn(1) / kagotsurubeisshin(1) / lightoffoliarincision(1) / sacrificialfragments(1) / splendoroftranquilwaters(1) / theflute(1) / tomeoftheeternalflow(1) / urakumisugiri(1),finaleofthedeepgalleries(6) / marechausseehunter(5) / blizzardstrayer(2) / emblemofseveredfate(2) / goldentroupe(2) / noblesseoblige(2) / scrolloftheheroofcindercity(2) / tenacityofthemillelith(2) / desertpavilionchronicle(1) / gladiatorsfinale(1)
