캐릭터,파티,무기,성유물 이름
navia,navia(10) / furina(8) / zhongli(7) / albedo(6) / bennett(6) / chiori(6) / fischl(6) / xiangling(6) / xilonen(5) / keqing(4) / ningguang(4) / xingqiu(4) / yelan(4) / mavuika(3) / noelle(3) / xianyun(3) / arlecchino(2) / charlotte(2) / citlali(2) / dehya(2) / emilie(2) / gaming(2) / mika(2) / qiqi(2) / rosaria(2) / sigewinne(2) / venti(2) / yaemiko(2) / alhaitham(1) / aloy(1) / amber(1) / ayaka(1) / ayato(1) / baizhu(1) / barbara(1) / beidou(1) / candace(1) / chasca(1) / chevreuse(1) / chongyun(1) / clorinde(1) / collei(1) / cyno(1) / dahlia(1) / diluc(1) / diona(1) / dori(1) / escoffier(1) / eula(1) / faruzan(1) / flins(1) / freminet(1) / ganyu(1) / gorou(1) / heizou(1) / hutao(1) / ineffa(1) / itto(1) / jean(1) / kaeya(1) / kaveh(1) / kazuha(1) / kinich(1) / kirara(1) / klee(1) / kokomi(1) / kukishinobu(1) / lanyan(1) / lauma(1) / layla(1) / lisa(1) / lynette(1) / lyney(1) / mizuki(1) / mona(1) / mualani(1) / nahida(1) / neuvillette(1) / nilou(1) / ororon(1) / raiden(1) / razor(1) / sara(1) / sayu(1) / sethos(1) / shenhe(1) / skirk(1) / sucrose(1) / thoma(1) / tighnari(1) / varesa(1) / wanderer(1) / wriothesley(1) / xiao(1) / xinyan(1) / yanfei(1) / yaoyao(1) / yoimiya(1) / yunjin(1),verdict(7) / serpentspine(5) / athousandblazingsuns(3) / theunforged(3) / aquilafavonia(2) / beaconofthereedsea(2) / earthshaker(2) / favoniuslance(2) / prototypearchaic(2) / splendoroftranquilwaters(2) / thecatch(2) / urakumisugiri(2) / aquasimulacra(1) / blackcliffslasher(1) / blacktassel(1) / cinnabarspindle(1) / engulfinglightning(1) / fangofthemountainking(1) / favoniussword(1) / katsuragikirinagamasa(1) / mistsplitterreforged(1) / peakpatrolsong(1) / redhornstonethresher(1) / skywardpride(1) / thealleyflash(1) / thestringless(1) / thrillingtalesofdragonslayers(1),nighttimewhispersintheechoingwoods(7) / goldentroupe(4) / marechausseehunter(4) / noblesseoblige(3) / tenacityofthemillelith(3) / archaicpetra(2) / emblemofseveredfate(2) / scrolloftheheroofcindercity(2) / huskofopulentdreams(1) / obsidiancodex(1) / viridescentvenerer(1) / vourukashasglow(1)
neuvillette,neuvillette(10) / kukishinobu(8) / nahida(8) / xiangling(8) / zhongli(8) / fischl(7) / kazuha(7) / bennett(6) / furina(6) / ganyu(6) / mona(6) / nilou(6) / raiden(6) / baizhu(5) / gaming(5) / sucrose(5) / venti(5) / yelan(5) / albedo(4) / amber(4) / ayaka(4) / beidou(4) / charlotte(4) / diona(4) / layla(4) / lisa(4) / shenhe(4) / xingqiu(4) / yaemiko(4) / yaoyao(4) / alhaitham(3) / ayato(3) / chevreuse(3) / chiori(3) / chongyun(3) / collei(3) / diluc(3) / heizou(3) / itto(3) / jean(3) / lynette(3) / ororon(3) / rosaria(3) / sara(3) / wanderer(3) / wriothesley(3) / xianyun(3) / xiao(3) / xilonen(3) / aloy(2) / arlecchino(2) / barbara(2) / citlali(2) / cyno(2) / dahlia(2) / dehya(2) / dori(2) / emilie(2) / escoffier(2) / faruzan(2) / freminet(2) / gorou(2) / hutao(2) / ineffa(2) / keqing(2) / kirara(2) / klee(2) / kokomi(2) / lanyan(2) / lauma(2) / lyney(2) / mavuika(2) / mika(2) / navia(2) / qiqi(2) / razor(2) / sayu(2) / skirk(2) / tartaglia(2) / thoma(2) / tighnari(2) / yanfei(2) / yunjin(2) / candace(1) / chasca(1) / clorinde(1) / eula(1) / flins(1) / kaeya(1) / kaveh(1) / kinich(1) / mizuki(1) / mualani(1) / ningguang(1) / noelle(1) / sethos(1) / sigewinne(1) / varesa(1) / xinyan(1) / yoimiya(1),tomeoftheeternalflow(4) / cashflowsupervision(3) / lostprayertothesacredwinds(3) / prototypeamber(3) / thecatch(3) / engulfinglightning(2) / favoniuscodex(2) / favoniussword(2) / hakushinring(2) / peakpatrolsong(2) / sacrificialfragments(2) / splendoroftranquilwaters(2) / aquasimulacra(1) / ashgravendrinkinghorn(1) / athousandfloatingdreams(1) / balladoftheboundlessblue(1) / crescentpike(1) / elegyfortheend(1) / endoftheline(1) / everlastingmoonglow(1) / eyeofperception(1) / fadingtwilight(1) / favoniuslance(1) / favoniuswarbow(1) / fleuvecendreferryman(1) / flowingpurity(1) / fracturedhalo(1) / freedomsworn(1) / harangeppakufutsu(1) / hunterspath(1) / ironsting(1) / jadefallssplendor(1) / kagotsurubeisshin(1) / kingssquire(1) / prototypearchaic(1) / prototyperancour(1) / rust(1) / sacrificialbow(1) / skywardblade(1) / solarpearl(1) / theblackspoon(1) / theflute(1) / thewidsith(1) / thunderingpulse(1) / verdict(1),viridescentvenerer(5) / marechausseehunter(4) / noblesseoblige(4) / deepwoodmemories(2) / gildeddreams(2) / goldentroupe(2) / heartofdepth(2) / archaicpetra(1) / blizzardstrayer(1) / emblemofseveredfate(1) / flowerofparadiselost(1) / maidenbeloved(1) / oceanhuedclam(1) / retracingbolide(1) / scrolloftheheroofcindercity(1) / thunderingfury(1)
nilou,nilou(10) / barbara(7) / kokomi(7) / xingqiu(7) / yelan(7) / collei(6) / amber(5) / furina(5) / gaming(5) / kazuha(5) / nahida(5) / alhaitham(4) / baizhu(4) / bennett(4) / jean(4) / mona(4) / neuvillette(4) / venti(4) / xiangling(4) / yaoyao(4) / ayato(3) / candace(3) / hutao(3) / klee(3) / lauma(3) / sara(3) / sigewinne(3) / sucrose(3) / zhongli(3) / arlecchino(2) / ayaka(2) / chongyun(2) / citlali(2) / dahlia(2) / diluc(2) / emilie(2) / escoffier(2) / fischl(2) / ganyu(2) / itto(2) / kaveh(2) / kirara(2) / kukishinobu(2) / lisa(2) / mualani(2) / raiden(2) / razor(2) / shenhe(2) / tighnari(2) / xiao(2) / yaemiko(2) / yanfei(2) / yunjin(2) / albedo(1) / aloy(1) / beidou(1) / charlotte(1) / chasca(1) / chevreuse(1) / chiori(1) / clorinde(1) / cyno(1) / dehya(1) / dendrotraveler(1) / diona(1) / dori(1) / eula(1) / faruzan(1) / flins(1) / freminet(1) / gorou(1) / heizou(1) / ineffa(1) / kaeya(1) / keqing(1) / kinich(1) / lanyan(1) / layla(1) / lynette(1) / lyney(1) / mavuika(1) / mika(1) / mizuki(1) / navia(1) / ningguang(1) / noelle(1) / ororon(1) / qiqi(1) / rosaria(1) / sayu(1) / sethos(1) / skirk(1) / tartaglia(1) / thoma(1) / varesa(1) / wanderer(1) / wriothesley(1) / xianyun(1) / xilonen(1) / xinyan(1) / yoimiya(1),favoniussword(5) / keyofkhajnisut(5) / athousandfloatingdreams(4) / sacrificialsword(4) / elegyfortheend(3) / freedomsworn(3) / ironsting(3) / primordialjadecutter(3) / prototypeamber(3) / sacrificialbow(3) / sacrificialfragments(3) / dialoguesofthedesertsages(2) / everlastingmoonglow(2) / favoniuscodex(2) / favoniuslance(2) / favoniuswarbow(2) / festeringdesire(2) / mistsplitterreforged(2) / splendoroftranquilwaters(2) / thecatch(2) / thedockhandsassistant(2) / xiphosmoonlight(2) / aquasimulacra(1) / aquilafavonia(1) / engulfinglightning(1) / favoniusgreatsword(1) / jadefallssplendor(1) / kagurasverity(1) / kitaincrossspear(1) / recurvebow(1) / rust(1) / sapwoodblade(1) / skywardblade(1) / staffofhoma(1) / theblackspoon(1) / theflute(1) / thestringless(1) / wanderingevenstar(1),deepwoodmemories(5) / tenacityofthemillelith(4) / viridescentvenerer(4) / emblemofseveredfate(3) / gildeddreams(3) / oceanhuedclam(3) / vourukashasglow(3) / flowerofparadiselost(2) / heartofdepth(2) / marechausseehunter(2) / noblesseoblige(2) / silkenmoonsserenade(2) / goldentroupe(1) / instructor(1) / scrolloftheheroofcindercity(1) / thunderingfury(1)
ningguang,ningguang(10) / zhongli(8) / albedo(7) / bennett(7) / fischl(7) / xiangling(7) / xingqiu(7) / beidou(6) / gaming(4) / jean(4) / amber(3) / ayaka(3) / diona(3) / gorou(3) / hutao(3) / mona(3) / noelle(3) / venti(3) / chiori(2) / chongyun(2) / diluc(2) / emilie(2) / furina(2) / ganyu(2) / itto(2) / kaeya(2) / keqing(2) / layla(2) / lisa(2) / mavuika(2) / nahida(2) / navia(2) / qiqi(2) / raiden(2) / razor(2) / rosaria(2) / sara(2) / sayu(2) / shenhe(2) / sucrose(2) / xiao(2) / xilonen(2) / xinyan(2) / yaemiko(2) / yelan(2) / alhaitham(1) / aloy(1) / arlecchino(1) / ayato(1) / baizhu(1) / barbara(1) / candace(1) / charlotte(1) / chasca(1) / chevreuse(1) / citlali(1) / clorinde(1) / collei(1) / cyno(1) / dahlia(1) / dehya(1) / dori(1) / escoffier(1) / eula(1) / faruzan(1) / flins(1) / freminet(1) / heizou(1) / ineffa(1) / kaveh(1) / kazuha(1) / kinich(1) / kirara(1) / klee(1) / kokomi(1) / kukishinobu(1) / lanyan(1) / lauma(1) / lynette(1) / lyney(1) / mika(1) / mizuki(1) / mualani(1) / neuvillette(1) / nilou(1) / ororon(1) / sethos(1) / sigewinne(1) / skirk(1) / thoma(1) / tighnari(1) / varesa(1) / wanderer(1) / wriothesley(1) / xianyun(1) / yanfei(1) / yaoyao(1) / yoimiya(1) / yunjin(1),lostprayertothesacredwinds(6) / solarpearl(5) / memoryofdust(4) / thewidsith(4) / dodocotales(2) / favoniussword(2) / sacrificialsword(2) / skywardatlas(2) / aquilafavonia(1) / blacktassel(1) / cashflowsupervision(1) / crescentpike(1) / deathmatch(1) / engulfinglightning(1) / eyeofperception(1) / flowingpurity(1) / hakushinring(1) / oathsworneye(1) / peakpatrolsong(1) / prototypeamber(1) / royalgrimoire(1) / sacrificialfragments(1) / serpentspine(1) / skywardblade(1) / skywardharp(1) / skywardpride(1) / splendoroftranquilwaters(1) / staffofhoma(1) / thestringless(1) / thrillingtalesofdragonslayers(1) / tomeoftheeternalflow(1),archaicpetra(6) / emblemofseveredfate(3) / noblesseoblige(3) / tenacityofthemillelith(3) / gladiatorsfinale(2) / nighttimewhispersintheechoingwoods(2) / scrolloftheheroofcindercity(2) / thunderingfury(2) / crimsonwitchofflames(1) / deepwoodmemories(1) / goldentroupe(1) / huskofopulentdreams(1) / lavawalker(1) / marechausseehunter(1) / thundersoother(1) / unfinishedreverie(1) / viridescentvenerer(1)
noelle,noelle(10) / albedo(7) / bennett(7) / fischl(7) / gorou(7) / xiangling(7) / zhongli(7) / ningguang(6) / itto(5) / xingqiu(5) / amber(4) / beidou(4) / chiori(3) / furina(3) / jean(3) / kaeya(3) / navia(3) / venti(3) / xiao(3) / yelan(3) / yunjin(3) / ayato(2) / chongyun(2) / diona(2) / gaming(2) / ganyu(2) / ineffa(2) / kazuha(2) / kokomi(2) / neuvillette(2) / raiden(2) / razor(2) / rosaria(2) / sucrose(2) / xianyun(2) / xilonen(2) / yaemiko(2) / yoimiya(2) / alhaitham(1) / aloy(1) / arlecchino(1) / ayaka(1) / baizhu(1) / barbara(1) / candace(1) / charlotte(1) / chasca(1) / chevreuse(1) / citlali(1) / clorinde(1) / collei(1) / cyno(1) / dahlia(1) / dehya(1) / diluc(1) / dori(1) / emilie(1) / escoffier(1) / eula(1) / faruzan(1) / flins(1) / freminet(1) / heizou(1) / hutao(1) / kaveh(1) / keqing(1) / kinich(1) / kirara(1) / klee(1) / kukishinobu(1) / lanyan(1) / lauma(1) / layla(1) / lisa(1) / lynette(1) / lyney(1) / mavuika(1) / mika(1) / mizuki(1) / mona(1) / mualani(1) / nahida(1) / nilou(1) / ororon(1) / qiqi(1) / sara(1) / sayu(1) / sethos(1) / shenhe(1) / sigewinne(1) / skirk(1) / thoma(1) / tighnari(1) / varesa(1) / wanderer(1) / wriothesley(1) / xinyan(1) / yanfei(1) / yaoyao(1),redhornstonethresher(7) / whiteblind(7) / skywardpride(6) / serpentspine(5) / favoniuswarbow(4) / favoniussword(3) / verdict(3) / blacktassel(2) / cinnabarspindle(2) / deathmatch(2) / engulfinglightning(2) / favoniusgreatsword(2) / harbingerofdawn(2) / skywardblade(2) / skywardharp(2) / staffofhoma(2) / thecatch(2) / thestringless(2) / theunforged(2) / athousandfloatingdreams(1) / beaconofthereedsea(1) / blackcliffslasher(1) / elegyfortheend(1) / favoniuslance(1) / festeringdesire(1) / fleuvecendreferryman(1) / fracturedhalo(1) / kitaincrossspear(1) / primordialjadecutter(1) / primordialjadewingedspear(1) / sacrificialgreatsword(1) / splendoroftranquilwaters(1) / thrillingtalesofdragonslayers(1) / wolfsgravestone(1),huskofopulentdreams(8) / archaicpetra(6) / noblesseoblige(4) / retracingbolide(4) / tenacityofthemillelith(4) / emblemofseveredfate(3) / gladiatorsfinale(3) / marechausseehunter(3) / thunderingfury(3) / viridescentvenerer(3) / scrolloftheheroofcindercity(2) / blizzardstrayer(1) / deepwoodmemories(1) / flowerofparadiselost(1) / goldentroupe(1) / heartofdepth(1) / maidenbeloved(1) / nighttimewhispersintheechoingwoods(1) / oceanhuedclam(1) / silkenmoonsserenade(1) / theexile(1)
ororon,ororon(10) / chasca(8) / furina(6) / gaming(6) / neuvillette(6) / bennett(5) / kazuha(5) / xingqiu(5) / ayato(4) / cyno(4) / fischl(4) / xilonen(4) / beidou(3) / clorinde(3) / ineffa(3) / mizuki(3) / raiden(3) / thoma(3) / varesa(3) / venti(3) / yaemiko(3) / yelan(3) / albedo(2) / arlecchino(2) / barbara(2) / chevreuse(2) / chiori(2) / dehya(2) / diluc(2) / dori(2) / flins(2) / heizou(2) / hutao(2) / jean(2) / kaeya(2) / keqing(2) / kinich(2) / klee(2) / kokomi(2) / kukishinobu(2) / lanyan(2) / lynette(2) / lyney(2) / mavuika(2) / nahida(2) / sara(2) / sayu(2) / sethos(2) / sigewinne(2) / sucrose(2) / wanderer(2) / xiangling(2) / xianyun(2) / yanfei(2) / yoimiya(2) / zhongli(2) / alhaitham(1) / aloy(1) / amber(1) / ayaka(1) / baizhu(1) / candace(1) / charlotte(1) / chongyun(1) / citlali(1) / collei(1) / dahlia(1) / diona(1) / emilie(1) / escoffier(1) / eula(1) / faruzan(1) / freminet(1) / ganyu(1) / gorou(1) / itto(1) / kaveh(1) / kirara(1) / lauma(1) / layla(1) / lisa(1) / mika(1) / mona(1) / mualani(1) / navia(1) / nilou(1) / ningguang(1) / noelle(1) / qiqi(1) / razor(1) / rosaria(1) / shenhe(1) / skirk(1) / tighnari(1) / wriothesley(1) / xiao(1) / xinyan(1) / yaoyao(1) / yunjin(1),favoniuswarbow(6) / alleyhunter(5) / chainbreaker(5) / elegyfortheend(5) / aquasimulacra(4) / thestringless(4) / fadingtwilight(3) / polarstar(3) / skywardharp(3) / windblumeode(2) / absolution(1) / astralvulturescrimsonplumage(1) / deathmatch(1) / favoniussword(1) / flowerwreathedfeathers(1) / harangeppakufutsu(1) / mistsplitterreforged(1) / peakpatrolsong(1) / rust(1) / splendoroftranquilwaters(1) / staffofthescarletsands(1) / thealleyflash(1) / theblackspoon(1) / thunderingpulse(1) / tomeoftheeternalflow(1),scrolloftheheroofcindercity(7) / noblesseoblige(4) / obsidiancodex(3) / emblemofseveredfate(1) / fragmentofharmonicwhimsy(1) / goldentroupe(1) / instructor(1) / marechausseehunter(1) / nymphsdream(1) / thunderingfury(1) / viridescentvenerer(1)
qiqi,qiqi(10) / beidou(6) / eula(6) / fischl(6) / raiden(6) / ayaka(5) / razor(5) / zhongli(5) / albedo(4) / furina(4) / gaming(4) / ganyu(4) / kazuha(4) / mona(4) / rosaria(4) / sucrose(4) / xingqiu(4) / bennett(3) / charlotte(3) / chongyun(3) / diluc(3) / gorou(3) / hutao(3) / jean(3) / klee(3) / kokomi(3) / kukishinobu(3) / layla(3) / nahida(3) / ningguang(3) / shenhe(3) / venti(3) / xiao(3) / aloy(2) / amber(2) / arlecchino(2) / ayato(2) / chevreuse(2) / chiori(2) / citlali(2) / collei(2) / cyno(2) / dori(2) / faruzan(2) / freminet(2) / heizou(2) / itto(2) / kaeya(2) / lisa(2) / neuvillette(2) / nilou(2) / sara(2) / skirk(2) / thoma(2) / tighnari(2) / wanderer(2) / wriothesley(2) / xiangling(2) / xianyun(2) / yaemiko(2) / yelan(2) / yunjin(2) / alhaitham(1) / baizhu(1) / barbara(1) / candace(1) / chasca(1) / clorinde(1) / dahlia(1) / dehya(1) / diona(1) / emilie(1) / escoffier(1) / flins(1) / ineffa(1) / kaveh(1) / keqing(1) / kinich(1) / kirara(1) / lanyan(1) / lauma(1) / lynette(1) / lyney(1) / mavuika(1) / mika(1) / mizuki(1) / mualani(1) / navia(1) / noelle(1) / ororon(1) / sayu(1) / sethos(1) / sigewinne(1) / tartaglia(1) / varesa(1) / xilonen(1) / xinyan(1) / yanfei(1) / yaoyao(1) / yoimiya(1),favoniussword(4) / skywardblade(4) / blacktassel(3) / engulfinglightning(3) / prototypearchaic(3) / sacrificialsword(3) / skywardharp(3) / songofbrokenpines(3) / thecatch(3) / peakpatrolsong(2) / serpentspine(2) / skywardatlas(2) / skywardpride(2) / staffofhoma(2) / thestringless(2) / thrillingtalesofdragonslayers(2) / aquasimulacra(1) / aquilafavonia(1) / athousandfloatingdreams(1) / crescentpike(1) / deathmatch(1) / endoftheline(1) / fadingtwilight(1) / favoniuslance(1) / fleuvecendreferryman(1) / harangeppakufutsu(1) / hunterspath(1) / jadefallssplendor(1) / kagotsurubeisshin(1) / kingssquire(1) / prototyperancour(1) / sacrificialfragments(1) / sapwoodblade(1) / thunderingpulse(1) / verdict(1) / wolfsgravestone(1),oceanhuedclam(6) / tenacityofthemillelith(6) / emblemofseveredfate(4) / noblesseoblige(4) / paleflame(4) / thunderingfury(4) / viridescentvenerer(3) / gladiatorsfinale(2) / instructor(2) / scrolloftheheroofcindercity(2) / blizzardstrayer(1) / bloodstainedchivalry(1) / crimsonwitchofflames(1) / huskofopulentdreams(1)
raiden,raiden(10) / bennett(8) / xiangling(7) / xingqiu(7) / yelan(7) / zhongli(7) / kazuha(6) / nahida(6) / kokomi(5) / sara(5) / ayaka(4) / eula(4) / fischl(4) / furina(4) / gaming(4) / jean(4) / lisa(4) / mona(4) / neuvillette(4) / sucrose(4) / venti(4) / albedo(3) / alhaitham(3) / amber(3) / ayato(3) / barbara(3) / beidou(3) / chevreuse(3) / diona(3) / hutao(3) / itto(3) / kaveh(3) / kukishinobu(3) / shenhe(3) / wanderer(3) / xiao(3) / xilonen(3) / yaemiko(3) / yanfei(3) / yoimiya(3) / arlecchino(2) / baizhu(2) / candace(2) / chiori(2) / chongyun(2) / collei(2) / dehya(2) / diluc(2) / emilie(2) / faruzan(2) / freminet(2) / ganyu(2) / heizou(2) / kaeya(2) / keqing(2) / kirara(2) / klee(2) / lanyan(2) / layla(2) / lynette(2) / lyney(2) / mavuika(2) / mika(2) / navia(2) / nilou(2) / ororon(2) / razor(2) / sayu(2) / sigewinne(2) / thoma(2) / tighnari(2) / xianyun(2) / yaoyao(2) / yunjin(2) / aloy(1) / charlotte(1) / chasca(1) / citlali(1) / clorinde(1) / cyno(1) / dahlia(1) / dori(1) / escoffier(1) / flins(1) / gorou(1) / ineffa(1) / kinich(1) / lauma(1) / mizuki(1) / mualani(1) / ningguang(1) / noelle(1) / qiqi(1) / rosaria(1) / sethos(1) / skirk(1) / tartaglia(1) / varesa(1) / wriothesley(1) / xinyan(1),thecatch(5) / engulfinglightning(4) / favoniuslance(2) / skywardspine(2) / aquilafavonia(1) / athousandfloatingdreams(1) / balladofthefjords(1) / calamityqueller(1) / deathmatch(1) / dragonsbane(1) / elegyfortheend(1) / freedomsworn(1) / hakushinring(1) / kagurasverity(1) / kitaincrossspear(1) / lithicspear(1) / moonpiercer(1) / primordialjadecutter(1) / primordialjadewingedspear(1) / sacrificialfragments(1) / sacrificialsword(1) / skywardharp(1) / songofbrokenpines(1) / staffofhoma(1) / staffofthescarletsands(1) / theblackspoon(1) / theflute(1) / thrillingtalesofdragonslayers(1) / wanderingevenstar(1),deepwoodmemories(3) / flowerofparadiselost(3) / emblemofseveredfate(2) / gildeddreams(2) / oceanhuedclam(2) / tenacityofthemillelith(2) / viridescentvenerer(2) / desertpavilionchronicle(1) / heartofdepth(1) / marechausseehunter(1) / noblesseoblige(1) / paleflame(1) / scrolloftheheroofcindercity(1) / thunderingfury(1)
razor,razor(10) / bennett(8) / albedo(7) / diona(7) / fischl(7) / rosaria(7) / xingqiu(7) / kaeya(6) / nahida(6) / zhongli(6) / baizhu(5) / chevreuse(5) / furina(5) / kazuha(5) / kokomi(5) / lisa(5) / sara(5) / sucrose(5) / venti(5) / xiangling(5) / amber(4) / ayaka(4) / barbara(4) / beidou(4) / collei(4) / cyno(4) / dori(4) / eula(4) / gaming(4) / ineffa(4) / jean(4) / keqing(4) / klee(4) / qiqi(4) / raiden(4) / sayu(4) / xianyun(4) / yaemiko(4) / yelan(4) / candace(3) / chongyun(3) / clorinde(3) / diluc(3) / ganyu(3) / heizou(3) / hutao(3) / itto(3) / kirara(3) / kukishinobu(3) / layla(3) / lynette(3) / mika(3) / mona(3) / nilou(3) / ningguang(3) / noelle(3) / ororon(3) / shenhe(3) / xiao(3) / xilonen(3) / xinyan(3) / yaoyao(3) / yunjin(3) / alhaitham(2) / aloy(2) / arlecchino(2) / ayato(2) / charlotte(2) / chiori(2) / dehya(2) / emilie(2) / faruzan(2) / flins(2) / freminet(2) / gorou(2) / kaveh(2) / kinich(2) / lyney(2) / mualani(2) / navia(2) / neuvillette(2) / sethos(2) / sigewinne(2) / tartaglia(2) / thoma(2) / tighnari(2) / varesa(2) / wanderer(2) / wriothesley(2) / yanfei(2) / yoimiya(2) / chasca(1) / citlali(1) / dahlia(1) / escoffier(1) / lanyan(1) / lauma(1) / mavuika(1) / mizuki(1) / skirk(1),serpentspine(6) / songofbrokenpines(5) / aquilafavonia(3) / athousandblazingsuns(3) / beaconofthereedsea(3) / fracturedhalo(3) / prototypearchaic(3) / snowtombedstarsilver(3) / splendoroftranquilwaters(3) / wolfsgravestone(3) / aquasimulacra(2) / balladofthefjords(2) / elegyfortheend(2) / favoniuscodex(2) / favoniuslance(2) / favoniussword(2) / lithicblade(2) / makhairaaquamarine(2) / rainslasher(2) / sacrificialbow(2) / staffofhoma(2) / thealleyflash(2) / theunforged(2) / urakumisugiri(2) / akuoumaru(1) / blackcliffslasher(1) / bloodtaintedgreatsword(1) / cranesechoingcall(1) / dialoguesofthedesertsages(1) / fangofthemountainking(1) / favoniusgreatsword(1) / forestregalia(1) / ironsting(1) / luxurioussealord(1) / mailedflower(1) / redhornstonethresher(1) / rust(1) / skywardpride(1) / thrillingtalesofdragonslayers(1) / wanderingevenstar(1),noblesseoblige(4) / emblemofseveredfate(3) / gildeddreams(3) / gladiatorsfinale(3) / goldentroupe(3) / paleflame(3) / songofdayspast(3) / viridescentvenerer(3) / archaicpetra(2) / flowerofparadiselost(2) / silkenmoonsserenade(2) / tenacityofthemillelith(2) / thundersoother(2) / blizzardstrayer(1) / bloodstainedchivalry(1) / echoesofanoffering(1) / longnightsoath(1) / marechausseehunter(1) / oceanhuedclam(1) / shimenawasreminiscence(1) / thunderingfury(1)
rosaria,rosaria(10) / xingqiu(7) / ayaka(6) / bennett(6) / eula(6) / kokomi(6) / raiden(6) / diona(5) / fischl(5) / ganyu(5) / kazuha(5) / mona(5) / xiangling(5) / zhongli(5) / amber(4) / barbara(4) / chongyun(4) / gaming(4) / hutao(4) / kaeya(4) / razor(4) / albedo(3) / itto(3) / jean(3) / shenhe(3) / venti(3) / alhaitham(2) / ayato(2) / beidou(2) / gorou(2) / keqing(2) / lisa(2) / sara(2) / sayu(2) / sucrose(2) / xiao(2) / xinyan(2) / yaemiko(2) / yelan(2) / yoimiya(2) / yunjin(2) / aloy(1) / arlecchino(1) / baizhu(1) / candace(1) / charlotte(1) / chasca(1) / chevreuse(1) / chiori(1) / citlali(1) / clorinde(1) / collei(1) / cyno(1) / dahlia(1) / dehya(1) / diluc(1) / dori(1) / emilie(1) / escoffier(1) / faruzan(1) / flins(1) / freminet(1) / furina(1) / heizou(1) / ineffa(1) / kaveh(1) / kinich(1) / kirara(1) / klee(1) / kukishinobu(1) / lanyan(1) / lauma(1) / layla(1) / lynette(1) / lyney(1) / mavuika(1) / mika(1) / mizuki(1) / mualani(1) / nahida(1) / navia(1) / neuvillette(1) / nilou(1) / ningguang(1) / noelle(1) / ororon(1) / qiqi(1) / sethos(1) / sigewinne(1) / skirk(1) / thoma(1) / tighnari(1) / varesa(1) / wanderer(1) / wriothesley(1) / xianyun(1) / xilonen(1) / yanfei(1) / yaoyao(1),favoniuslance(4) / skywardspine(4) / deathmatch(3) / thecatch(3) / engulfinglightning(2) / primordialjadewingedspear(2) / rust(2) / staffofhoma(2) / thrillingtalesofdragonslayers(2) / amenomakageuchi(1) / blacktassel(1) / everlastingmoonglow(1) / favoniuscodex(1) / favoniussword(1) / favoniuswarbow(1) / freedomsworn(1) / ironsting(1) / mistsplitterreforged(1) / prototypeamber(1) / prototypestarglitter(1) / sacrificialbow(1) / sacrificialsword(1) / serpentspine(1) / skywardblade(1) / songofbrokenpines(1) / staffofthescarletsands(1),noblesseoblige(6) / blizzardstrayer(5) / paleflame(5) / emblemofseveredfate(4) / tenacityofthemillelith(3) / bloodstainedchivalry(2) / crimsonwitchofflames(2) / maidenbeloved(2) / thunderingfury(2) / viridescentvenerer(2) / gladiatorsfinale(1) / heartofdepth(1) / huskofopulentdreams(1) / instructor(1) / lavawalker(1) / oceanhuedclam(1) / retracingbolide(1) / scrolloftheheroofcindercity(1) / shimenawasreminiscence(1)
